City,SKU,Date,Transfer Quantity
Aurangabad,K001,2023-01-28,7
Aurangabad,K001,2023-01-29,16
Aurangabad,K001,2023-01-30,14
Aurangabad,K002,2023-01-01,23
Aurangabad,K002,2023-01-02,22
Aurangabad,K002,2023-01-03,18
Aurangabad,K002,2023-01-04,23
Aurangabad,K002,2023-01-05,20
Aurangabad,K002,2023-01-06,22
Aurangabad,K002,2023-01-07,19
Aurangabad,K002,2023-01-08,22
Aurangabad,K002,2023-01-09,21
Aurangabad,K002,2023-01-10,22
Aurangabad,K002,2023-01-11,18
Aurangabad,K002,2023-01-12,24
Aurangabad,K002,2023-01-13,19
Aurangabad,K002,2023-01-14,23
Aurangabad,K002,2023-01-15,25
Aurangabad,K002,2023-01-16,20
Aurangabad,K002,2023-01-17,23
Aurangabad,K002,2023-01-18,23
Aurangabad,K002,2023-01-19,19
Aurangabad,K002,2023-01-20,13
Aurangabad,K002,2023-01-21,13
Aurangabad,K002,2023-01-22,19
Aurangabad,K002,2023-01-23,9
Aurangabad,K002,2023-01-24,16
Aurangabad,K002,2023-01-25,11
Aurangabad,K002,2023-01-26,12
Aurangabad,K002,2023-01-27,19
Aurangabad,K002,2023-01-28,15
Aurangabad,K002,2023-01-29,8
Aurangabad,K002,2023-01-30,15
Aurangabad,K003,2023-01-01,22
Aurangabad,K003,2023-01-02,23
Aurangabad,K003,2023-01-03,19
Aurangabad,K003,2023-01-04,21
Aurangabad,K003,2023-01-05,18
Aurangabad,K003,2023-01-06,23
Aurangabad,K003,2023-01-07,22
Aurangabad,K003,2023-01-08,21
Aurangabad,K003,2023-01-09,23
Aurangabad,K003,2023-01-10,21
Aurangabad,K003,2023-01-11,24
Aurangabad,K003,2023-01-12,24
Aurangabad,K003,2023-01-13,19
Aurangabad,K003,2023-01-14,20
Aurangabad,K003,2023-01-15,22
Aurangabad,K003,2023-01-16,24
Aurangabad,K003,2023-01-17,21
Aurangabad,K003,2023-01-18,20
Aurangabad,K003,2023-01-19,20
Aurangabad,K003,2023-01-20,13
Aurangabad,K003,2023-01-21,12
Aurangabad,K003,2023-01-22,15
Aurangabad,K003,2023-01-23,10
Aurangabad,K003,2023-01-24,14
Aurangabad,K003,2023-01-25,13
Aurangabad,K003,2023-01-26,10
Aurangabad,K003,2023-01-27,11
Aurangabad,K003,2023-01-28,8
Aurangabad,K003,2023-01-29,12
Aurangabad,K003,2023-01-30,16
Aurangabad,K004,2023-01-01,20
Aurangabad,K004,2023-01-02,22
Aurangabad,K004,2023-01-03,23
Aurangabad,K004,2023-01-04,20
Aurangabad,K004,2023-01-05,21
Aurangabad,K004,2023-01-06,18
Aurangabad,K004,2023-01-07,18
Aurangabad,K004,2023-01-08,20
Aurangabad,K004,2023-01-09,21
Aurangabad,K004,2023-01-10,21
Aurangabad,K004,2023-01-11,23
Aurangabad,K004,2023-01-12,22
Aurangabad,K004,2023-01-13,22
Aurangabad,K004,2023-01-14,24
Aurangabad,K004,2023-01-15,23
Aurangabad,K004,2023-01-16,21
Aurangabad,K004,2023-01-17,18
Aurangabad,K004,2023-01-18,24
Aurangabad,K004,2023-01-19,18
Aurangabad,K004,2023-01-20,17
Aurangabad,K004,2023-01-21,16
Aurangabad,K004,2023-01-22,13
Aurangabad,K004,2023-01-23,10
Aurangabad,K004,2023-01-24,17
Aurangabad,K004,2023-01-25,11
Aurangabad,K004,2023-01-26,16
Aurangabad,K004,2023-01-27,11
Aurangabad,K004,2023-01-28,13
Aurangabad,K004,2023-01-29,9
Aurangabad,K004,2023-01-30,12
Aurangabad,K005,2023-01-01,32
Aurangabad,K005,2023-01-02,30
Aurangabad,K005,2023-01-03,29
Aurangabad,K005,2023-01-04,25
Aurangabad,K005,2023-01-05,28
Aurangabad,K005,2023-01-06,27
Aurangabad,K005,2023-01-07,27
Aurangabad,K005,2023-01-08,29
Aurangabad,K005,2023-01-09,27
Aurangabad,K005,2023-01-10,30
Aurangabad,K005,2023-01-11,25
Aurangabad,K005,2023-01-12,29
Aurangabad,K005,2023-01-13,30
Aurangabad,K005,2023-01-14,30
Aurangabad,K005,2023-01-15,30
Aurangabad,K005,2023-01-16,29
Aurangabad,K005,2023-01-17,31
Aurangabad,K005,2023-01-18,27
Aurangabad,K005,2023-01-19,24
Aurangabad,K005,2023-01-20,27
Aurangabad,K005,2023-01-21,26
Aurangabad,K005,2023-01-22,29
Aurangabad,K005,2023-01-23,30
Aurangabad,K005,2023-01-24,24
Aurangabad,K005,2023-01-25,24
Aurangabad,K005,2023-01-26,28
Aurangabad,K005,2023-01-27,24
Aurangabad,K005,2023-01-28,31
Aurangabad,K005,2023-01-29,32
Aurangabad,K005,2023-01-30,32
Aurangabad,H001,2023-01-01,68
Aurangabad,H001,2023-01-02,73
Aurangabad,H001,2023-01-03,75
Aurangabad,H001,2023-01-04,71
Aurangabad,H001,2023-01-05,72
Aurangabad,H001,2023-01-06,71
Aurangabad,H001,2023-01-07,77
Aurangabad,H001,2023-01-08,69
Aurangabad,H001,2023-01-09,70
Aurangabad,H001,2023-01-10,71
Aurangabad,H001,2023-01-11,78
Aurangabad,H001,2023-01-12,74
Aurangabad,H001,2023-01-13,72
Aurangabad,H001,2023-01-14,71
Aurangabad,H001,2023-01-15,78
Aurangabad,H001,2023-01-16,75
Aurangabad,H001,2023-01-17,70
Aurangabad,H001,2023-01-18,66
Aurangabad,H001,2023-01-19,69
Aurangabad,H001,2023-01-20,69
Aurangabad,H001,2023-01-21,69
Aurangabad,H001,2023-01-22,78
Aurangabad,H001,2023-01-23,68
Aurangabad,H001,2023-01-24,70
Aurangabad,H001,2023-01-25,73
Aurangabad,H001,2023-01-26,76
Aurangabad,H001,2023-01-27,72
Aurangabad,H001,2023-01-28,72
Aurangabad,H001,2023-01-29,68
Aurangabad,H001,2023-01-30,80
Aurangabad,H002,2023-01-01,78
Aurangabad,H002,2023-01-02,62
Aurangabad,H002,2023-01-03,80
Aurangabad,H002,2023-01-04,86
Aurangabad,H002,2023-01-05,60
Aurangabad,H002,2023-01-06,79
Aurangabad,H002,2023-01-07,74
Aurangabad,H002,2023-01-08,86
Aurangabad,H002,2023-01-09,80
Aurangabad,H002,2023-01-10,63
Aurangabad,H002,2023-01-11,85
Aurangabad,H002,2023-01-12,82
Aurangabad,H002,2023-01-13,84
Aurangabad,H002,2023-01-14,83
Aurangabad,H002,2023-01-15,89
Aurangabad,H002,2023-01-16,63
Aurangabad,H002,2023-01-17,60
Aurangabad,H002,2023-01-18,87
Aurangabad,H002,2023-01-19,66
Aurangabad,H002,2023-01-20,59
Aurangabad,H002,2023-01-21,52
Aurangabad,H002,2023-01-22,56
Aurangabad,H002,2023-01-23,51
Aurangabad,H002,2023-01-24,50
Aurangabad,H002,2023-01-25,55
Aurangabad,H002,2023-01-26,58
Aurangabad,H002,2023-01-27,55
Aurangabad,H002,2023-01-28,57
Aurangabad,H002,2023-01-29,50
Aurangabad,H002,2023-01-30,55
Aurangabad,H003,2023-01-01,72
Aurangabad,H003,2023-01-02,67
Aurangabad,H003,2023-01-03,77
Aurangabad,H003,2023-01-04,75
Aurangabad,H003,2023-01-05,70
Aurangabad,H003,2023-01-06,82
Aurangabad,H003,2023-01-07,81
Aurangabad,H003,2023-01-08,73
Aurangabad,H003,2023-01-09,75
Aurangabad,H003,2023-01-10,65
Aurangabad,H003,2023-01-11,76
Aurangabad,H003,2023-01-12,74
Aurangabad,H003,2023-01-13,79
Aurangabad,H003,2023-01-14,88
Aurangabad,H003,2023-01-15,69
Aurangabad,H003,2023-01-16,74
Aurangabad,H003,2023-01-17,60
Aurangabad,H003,2023-01-18,67
Aurangabad,H003,2023-01-19,85
Aurangabad,H003,2023-01-20,47
Aurangabad,H003,2023-01-21,51
Aurangabad,H003,2023-01-22,51
Aurangabad,H003,2023-01-23,52
Aurangabad,H003,2023-01-24,56
Aurangabad,H003,2023-01-25,52
Aurangabad,H003,2023-01-26,53
Aurangabad,H003,2023-01-27,52
Aurangabad,H003,2023-01-28,54
Aurangabad,H003,2023-01-29,51
Aurangabad,H003,2023-01-30,57
Aurangabad,H004,2023-01-01,88
Aurangabad,H004,2023-01-02,85
Aurangabad,H004,2023-01-03,58
Aurangabad,H004,2023-01-04,61
Aurangabad,H004,2023-01-05,91
Aurangabad,H004,2023-01-06,68
Aurangabad,H004,2023-01-07,87
Aurangabad,H004,2023-01-08,60
Aurangabad,H004,2023-01-09,84
Aurangabad,H004,2023-01-10,57
Aurangabad,H004,2023-01-11,88
Aurangabad,H004,2023-01-12,63
Aurangabad,H004,2023-01-13,75
Aurangabad,H004,2023-01-14,91
Aurangabad,H004,2023-01-15,57
Aurangabad,H004,2023-01-16,89
Aurangabad,H004,2023-01-17,76
Aurangabad,H004,2023-01-18,70
Aurangabad,H004,2023-01-19,80
Aurangabad,H004,2023-01-20,56
Aurangabad,H004,2023-01-21,58
Aurangabad,H004,2023-01-22,54
Aurangabad,H004,2023-01-23,51
Aurangabad,H004,2023-01-24,56
Aurangabad,H004,2023-01-25,52
Aurangabad,H004,2023-01-26,49
Aurangabad,H004,2023-01-27,57
Aurangabad,H004,2023-01-28,57
Aurangabad,H004,2023-01-29,53
Aurangabad,H004,2023-01-30,53
Aurangabad,H005,2023-01-01,70
Aurangabad,H005,2023-01-02,62
Aurangabad,H005,2023-01-03,65
Aurangabad,H005,2023-01-04,77
Aurangabad,H005,2023-01-05,77
Aurangabad,H005,2023-01-06,84
Aurangabad,H005,2023-01-07,76
Aurangabad,H005,2023-01-08,82
Aurangabad,H005,2023-01-09,84
Aurangabad,H005,2023-01-10,91
Aurangabad,H005,2023-01-11,83
Aurangabad,H005,2023-01-12,74
Aurangabad,H005,2023-01-13,78
Aurangabad,H005,2023-01-14,79
Aurangabad,H005,2023-01-15,76
Aurangabad,H005,2023-01-16,78
Aurangabad,H005,2023-01-17,76
Aurangabad,H005,2023-01-18,76
Aurangabad,H005,2023-01-19,60
Aurangabad,H005,2023-01-20,51
Aurangabad,H005,2023-01-21,48
Aurangabad,H005,2023-01-22,57
Aurangabad,H005,2023-01-23,49
Aurangabad,H005,2023-01-24,55
Aurangabad,H005,2023-01-25,52
Aurangabad,H005,2023-01-26,51
Aurangabad,H005,2023-01-27,53
Aurangabad,H005,2023-01-28,49
Aurangabad,H005,2023-01-29,56
Aurangabad,H005,2023-01-30,50
Aurangabad,P001,2023-01-01,44
Aurangabad,P001,2023-01-02,47
Aurangabad,P001,2023-01-03,44
Aurangabad,P001,2023-01-04,45
Aurangabad,P001,2023-01-05,46
Aurangabad,P001,2023-01-06,56
Aurangabad,P001,2023-01-07,41
Aurangabad,P001,2023-01-08,51
Aurangabad,P001,2023-01-09,44
Aurangabad,P001,2023-01-10,59
Aurangabad,P001,2023-01-11,48
Aurangabad,P001,2023-01-12,49
Aurangabad,P001,2023-01-13,40
Aurangabad,P001,2023-01-14,41
Aurangabad,P001,2023-01-15,45
Aurangabad,P001,2023-01-16,53
Aurangabad,P001,2023-01-17,43
Aurangabad,P001,2023-01-18,46
Aurangabad,P001,2023-01-19,43
Aurangabad,P001,2023-01-20,46
Aurangabad,P001,2023-01-21,52
Aurangabad,P001,2023-01-22,39
Aurangabad,P001,2023-01-23,48
Aurangabad,P001,2023-01-24,45
Aurangabad,P001,2023-01-25,50
Aurangabad,P001,2023-01-26,49
Aurangabad,P001,2023-01-27,45
Aurangabad,P001,2023-01-28,40
Aurangabad,P001,2023-01-29,37
Aurangabad,P001,2023-01-30,57
Aurangabad,P002,2023-01-01,44
Aurangabad,P002,2023-01-02,47
Aurangabad,P002,2023-01-03,38
Aurangabad,P002,2023-01-04,53
Aurangabad,P002,2023-01-05,55
Aurangabad,P002,2023-01-06,51
Aurangabad,P002,2023-01-07,57
Aurangabad,P002,2023-01-08,47
Aurangabad,P002,2023-01-09,52
Aurangabad,P002,2023-01-10,52
Aurangabad,P002,2023-01-11,44
Aurangabad,P002,2023-01-12,43
Aurangabad,P002,2023-01-13,47
Aurangabad,P002,2023-01-14,41
Aurangabad,P002,2023-01-15,41
Aurangabad,P002,2023-01-16,41
Aurangabad,P002,2023-01-17,51
Aurangabad,P002,2023-01-18,57
Aurangabad,P002,2023-01-19,55
Aurangabad,P002,2023-01-20,50
Aurangabad,P002,2023-01-21,46
Aurangabad,P002,2023-01-22,53
Aurangabad,P002,2023-01-23,41
Aurangabad,P002,2023-01-24,48
Aurangabad,P002,2023-01-25,52
Aurangabad,P002,2023-01-26,50
Aurangabad,P002,2023-01-27,55
Aurangabad,P002,2023-01-28,41
Aurangabad,P002,2023-01-29,42
Aurangabad,P002,2023-01-30,50
Aurangabad,P003,2023-01-01,41
Aurangabad,P003,2023-01-02,50
Aurangabad,P003,2023-01-03,57
Aurangabad,P003,2023-01-04,44
Aurangabad,P003,2023-01-05,44
Aurangabad,P003,2023-01-06,43
Aurangabad,P003,2023-01-07,54
Aurangabad,P003,2023-01-08,55
Aurangabad,P003,2023-01-09,39
Aurangabad,P003,2023-01-10,54
Aurangabad,P003,2023-01-11,55
Aurangabad,P003,2023-01-12,57
Aurangabad,P003,2023-01-13,38
Aurangabad,P003,2023-01-14,55
Aurangabad,P003,2023-01-15,58
Aurangabad,P003,2023-01-16,50
Aurangabad,P003,2023-01-17,54
Aurangabad,P003,2023-01-18,50
Aurangabad,P003,2023-01-19,51
Aurangabad,P003,2023-01-20,45
Aurangabad,P003,2023-01-21,41
Aurangabad,P003,2023-01-22,42
Aurangabad,P003,2023-01-23,48
Aurangabad,P003,2023-01-24,55
Aurangabad,P003,2023-01-25,38
Aurangabad,P003,2023-01-26,51
Aurangabad,P003,2023-01-27,40
Aurangabad,P003,2023-01-28,47
Aurangabad,P003,2023-01-29,45
Aurangabad,P003,2023-01-30,47
Aurangabad,P004,2023-01-01,53
Aurangabad,P004,2023-01-02,55
Aurangabad,P004,2023-01-03,44
Aurangabad,P004,2023-01-04,54
Aurangabad,P004,2023-01-05,56
Aurangabad,P004,2023-01-06,55
Aurangabad,P004,2023-01-07,48
Aurangabad,P004,2023-01-08,53
Aurangabad,P004,2023-01-09,56
Aurangabad,P004,2023-01-10,50
Aurangabad,P004,2023-01-11,55
Aurangabad,P004,2023-01-12,45
Aurangabad,P004,2023-01-13,55
Aurangabad,P004,2023-01-14,53
Aurangabad,P004,2023-01-15,42
Aurangabad,P004,2023-01-16,55
Aurangabad,P004,2023-01-17,43
Aurangabad,P004,2023-01-18,38
Aurangabad,P004,2023-01-19,55
Aurangabad,P004,2023-01-20,45
Aurangabad,P004,2023-01-21,46
Aurangabad,P004,2023-01-22,53
Aurangabad,P004,2023-01-23,52
Aurangabad,P004,2023-01-24,48
Aurangabad,P004,2023-01-25,43
Aurangabad,P004,2023-01-26,47
Aurangabad,P004,2023-01-27,39
Aurangabad,P004,2023-01-28,39
Aurangabad,P004,2023-01-29,59
Aurangabad,P004,2023-01-30,48
Aurangabad,P005,2023-01-01,52
Aurangabad,P005,2023-01-02,51
Aurangabad,P005,2023-01-03,59
Aurangabad,P005,2023-01-04,43
Aurangabad,P005,2023-01-05,58
Aurangabad,P005,2023-01-06,44
Aurangabad,P005,2023-01-07,50
Aurangabad,P005,2023-01-08,58
Aurangabad,P005,2023-01-09,41
Aurangabad,P005,2023-01-10,42
Aurangabad,P005,2023-01-11,39
Aurangabad,P005,2023-01-12,53
Aurangabad,P005,2023-01-13,42
Aurangabad,P005,2023-01-14,58
Aurangabad,P005,2023-01-15,41
Aurangabad,P005,2023-01-16,56
Aurangabad,P005,2023-01-17,41
Aurangabad,P005,2023-01-18,48
Aurangabad,P005,2023-01-19,51
Aurangabad,P005,2023-01-20,51
Aurangabad,P005,2023-01-21,46
Aurangabad,P005,2023-01-22,39
Aurangabad,P005,2023-01-23,45
Aurangabad,P005,2023-01-24,44
Aurangabad,P005,2023-01-25,51
Aurangabad,P005,2023-01-26,55
Aurangabad,P005,2023-01-27,41
Aurangabad,P005,2023-01-28,56
Aurangabad,P005,2023-01-29,45
Aurangabad,P005,2023-01-30,51
Aurangabad,G001,2023-01-01,38
Aurangabad,G001,2023-01-02,56
Aurangabad,G001,2023-01-03,41
Aurangabad,G001,2023-01-04,48
Aurangabad,G001,2023-01-05,57
Aurangabad,G001,2023-01-06,50
Aurangabad,G001,2023-01-07,43
Aurangabad,G001,2023-01-08,51
Aurangabad,G001,2023-01-09,37
Aurangabad,G001,2023-01-10,49
Aurangabad,G001,2023-01-11,40
Aurangabad,G001,2023-01-12,57
Aurangabad,G001,2023-01-13,47
Aurangabad,G001,2023-01-14,40
Aurangabad,G001,2023-01-15,53
Aurangabad,G001,2023-01-16,42
Aurangabad,G001,2023-01-17,55
Aurangabad,G001,2023-01-18,49
Aurangabad,G001,2023-01-19,49
Aurangabad,G001,2023-01-20,50
Aurangabad,G001,2023-01-21,39
Aurangabad,G001,2023-01-22,48
Aurangabad,G001,2023-01-23,52
Aurangabad,G001,2023-01-24,51
Aurangabad,G001,2023-01-25,44
Aurangabad,G001,2023-01-26,56
Aurangabad,G001,2023-01-27,56
Aurangabad,G001,2023-01-28,43
Aurangabad,G001,2023-01-29,42
Aurangabad,G001,2023-01-30,40
Aurangabad,G002,2023-01-01,42
Aurangabad,G002,2023-01-02,49
Aurangabad,G002,2023-01-03,44
Aurangabad,G002,2023-01-04,40
Aurangabad,G002,2023-01-05,34
Aurangabad,G002,2023-01-06,38
Aurangabad,G002,2023-01-07,44
Aurangabad,G002,2023-01-08,48
Aurangabad,G002,2023-01-09,34
Aurangabad,G002,2023-01-10,41
Aurangabad,G002,2023-01-11,41
Aurangabad,G002,2023-01-12,50
Aurangabad,G002,2023-01-13,34
Aurangabad,G002,2023-01-14,43
Aurangabad,G002,2023-01-15,37
Aurangabad,G002,2023-01-16,41
Aurangabad,G002,2023-01-17,43
Aurangabad,G002,2023-01-18,37
Aurangabad,G002,2023-01-19,46
Aurangabad,G002,2023-01-20,42
Aurangabad,G002,2023-01-21,40
Aurangabad,G002,2023-01-22,49
Aurangabad,G002,2023-01-23,38
Aurangabad,G002,2023-01-24,34
Aurangabad,G002,2023-01-25,37
Aurangabad,G002,2023-01-26,42
Aurangabad,G002,2023-01-27,41
Aurangabad,G002,2023-01-28,38
Aurangabad,G002,2023-01-29,40
Aurangabad,G002,2023-01-30,37
Aurangabad,G003,2023-01-01,45
Aurangabad,G003,2023-01-02,41
Aurangabad,G003,2023-01-03,34
Aurangabad,G003,2023-01-04,38
Aurangabad,G003,2023-01-05,40
Aurangabad,G003,2023-01-06,42
Aurangabad,G003,2023-01-07,46
Aurangabad,G003,2023-01-08,31
Aurangabad,G003,2023-01-09,37
Aurangabad,G003,2023-01-10,31
Aurangabad,G003,2023-01-11,40
Aurangabad,G003,2023-01-12,36
Aurangabad,G003,2023-01-13,45
Aurangabad,G003,2023-01-14,39
Aurangabad,G003,2023-01-15,37
Aurangabad,G003,2023-01-16,34
Aurangabad,G003,2023-01-17,46
Aurangabad,G003,2023-01-18,39
Aurangabad,G003,2023-01-19,44
Aurangabad,G003,2023-01-20,35
Aurangabad,G003,2023-01-21,46
Aurangabad,G003,2023-01-22,37
Aurangabad,G003,2023-01-23,40
Aurangabad,G003,2023-01-24,35
Aurangabad,G003,2023-01-25,35
Aurangabad,G003,2023-01-26,40
Aurangabad,G003,2023-01-27,41
Aurangabad,G003,2023-01-28,33
Aurangabad,G003,2023-01-29,42
Aurangabad,G003,2023-01-30,36
Aurangabad,G004,2023-01-01,43
Aurangabad,G004,2023-01-02,47
Aurangabad,G004,2023-01-03,42
Aurangabad,G004,2023-01-04,41
Aurangabad,G004,2023-01-05,44
Aurangabad,G004,2023-01-06,39
Aurangabad,G004,2023-01-07,39
Aurangabad,G004,2023-01-08,38
Aurangabad,G004,2023-01-09,35
Aurangabad,G004,2023-01-10,40
Aurangabad,G004,2023-01-11,47
Aurangabad,G004,2023-01-12,47
Aurangabad,G004,2023-01-13,44
Aurangabad,G004,2023-01-14,33
Aurangabad,G004,2023-01-15,33
Aurangabad,G004,2023-01-16,41
Aurangabad,G004,2023-01-17,36
Aurangabad,G004,2023-01-18,40
Aurangabad,G004,2023-01-19,43
Aurangabad,G004,2023-01-20,44
Aurangabad,G004,2023-01-21,42
Aurangabad,G004,2023-01-22,34
Aurangabad,G004,2023-01-23,31
Aurangabad,G004,2023-01-24,38
Aurangabad,G004,2023-01-25,39
Aurangabad,G004,2023-01-26,38
Aurangabad,G004,2023-01-27,40
Aurangabad,G004,2023-01-28,43
Aurangabad,G004,2023-01-29,33
Aurangabad,G004,2023-01-30,43
Aurangabad,G005,2023-01-01,44
Aurangabad,G005,2023-01-02,34
Aurangabad,G005,2023-01-03,41
Aurangabad,G005,2023-01-04,36
Aurangabad,G005,2023-01-05,35
Aurangabad,G005,2023-01-06,45
Aurangabad,G005,2023-01-07,40
Aurangabad,G005,2023-01-08,45
Aurangabad,G005,2023-01-09,42
Aurangabad,G005,2023-01-10,47
Aurangabad,G005,2023-01-11,36
Aurangabad,G005,2023-01-12,46
Aurangabad,G005,2023-01-13,32
Aurangabad,G005,2023-01-14,41
Aurangabad,G005,2023-01-15,46
Aurangabad,G005,2023-01-16,39
Aurangabad,G005,2023-01-17,41
Aurangabad,G005,2023-01-18,33
Aurangabad,G005,2023-01-19,40
Aurangabad,G005,2023-01-20,41
Aurangabad,G005,2023-01-21,33
Aurangabad,G005,2023-01-22,48
Aurangabad,G005,2023-01-23,39
Aurangabad,G005,2023-01-24,35
Aurangabad,G005,2023-01-25,38
Aurangabad,G005,2023-01-26,38
Aurangabad,G005,2023-01-27,41
Aurangabad,G005,2023-01-28,38
Aurangabad,G005,2023-01-29,35
Aurangabad,G005,2023-01-30,39
Nashik,F001,2023-01-01,53
Nashik,F001,2023-01-02,55
Nashik,F001,2023-01-03,50
Nashik,F001,2023-01-04,52
Nashik,F001,2023-01-05,50
Nashik,F001,2023-01-06,43
Nashik,F001,2023-01-07,51
Nashik,F001,2023-01-08,45
Nashik,F001,2023-01-09,56
Nashik,F001,2023-01-10,46
Nashik,F001,2023-01-11,43
Nashik,F001,2023-01-12,57
Nashik,F001,2023-01-13,59
Nashik,F001,2023-01-14,44
Nashik,F001,2023-01-15,54
Nashik,F001,2023-01-16,47
Nashik,F001,2023-01-17,49
Nashik,F001,2023-01-18,57
Nashik,F001,2023-01-19,55
Nashik,F001,2023-01-20,50
Nashik,F001,2023-01-21,41
Nashik,F001,2023-01-22,54
Nashik,F001,2023-01-23,47
Nashik,F001,2023-01-24,45
Nashik,F001,2023-01-25,57
Nashik,F001,2023-01-26,50
Nashik,F001,2023-01-27,56
Nashik,F001,2023-01-28,50
Nashik,F001,2023-01-29,51
Nashik,F001,2023-01-30,53
Nashik,F002,2023-01-01,58
Nashik,F002,2023-01-02,44
Nashik,F002,2023-01-03,55
Nashik,F002,2023-01-04,56
Nashik,F002,2023-01-05,57
Nashik,F002,2023-01-06,54
Nashik,F002,2023-01-07,44
Nashik,F002,2023-01-08,58
Nashik,F002,2023-01-09,45
Nashik,F002,2023-01-10,55
Nashik,F002,2023-01-11,56
Nashik,F002,2023-01-12,54
Nashik,F002,2023-01-13,57
Nashik,F002,2023-01-14,49
Nashik,F002,2023-01-15,58
Nashik,F002,2023-01-16,50
Nashik,F002,2023-01-17,55
Nashik,F002,2023-01-18,57
Nashik,F002,2023-01-19,54
Nashik,F002,2023-01-20,55
Nashik,F002,2023-01-21,49
Nashik,F002,2023-01-22,42
Nashik,F002,2023-01-23,53
Nashik,F002,2023-01-24,47
Nashik,F002,2023-01-25,47
Nashik,F002,2023-01-26,52
Nashik,F002,2023-01-27,53
Nashik,F002,2023-01-28,55
Nashik,F002,2023-01-29,52
Nashik,F002,2023-01-30,51
Nashik,F003,2023-01-01,54
Nashik,F003,2023-01-02,54
Nashik,F003,2023-01-03,47
Nashik,F003,2023-01-04,47
Nashik,F003,2023-01-05,59
Nashik,F003,2023-01-06,58
Nashik,F003,2023-01-07,53
Nashik,F003,2023-01-08,59
Nashik,F003,2023-01-09,47
Nashik,F003,2023-01-10,50
Nashik,F003,2023-01-11,53
Nashik,F003,2023-01-12,51
Nashik,F003,2023-01-13,54
Nashik,F003,2023-01-14,48
Nashik,F003,2023-01-15,45
Nashik,F003,2023-01-16,53
Nashik,F003,2023-01-17,50
Nashik,F003,2023-01-18,49
Nashik,F003,2023-01-19,48
Nashik,F003,2023-01-20,49
Nashik,F003,2023-01-21,54
Nashik,F003,2023-01-22,60
Nashik,F003,2023-01-23,53
Nashik,F003,2023-01-24,49
Nashik,F003,2023-01-25,44
Nashik,F003,2023-01-26,55
Nashik,F003,2023-01-27,47
Nashik,F003,2023-01-28,46
Nashik,F003,2023-01-29,50
Nashik,F003,2023-01-30,44
Nashik,F004,2023-01-01,54
Nashik,F004,2023-01-02,53
Nashik,F004,2023-01-03,52
Nashik,F004,2023-01-04,55
Nashik,F004,2023-01-05,51
Nashik,F004,2023-01-06,44
Nashik,F004,2023-01-07,45
Nashik,F004,2023-01-08,43
Nashik,F004,2023-01-09,53
Nashik,F004,2023-01-10,43
Nashik,F004,2023-01-11,58
Nashik,F004,2023-01-12,57
Nashik,F004,2023-01-13,54
Nashik,F004,2023-01-14,58
Nashik,F004,2023-01-15,53
Nashik,F004,2023-01-16,50
Nashik,F004,2023-01-17,55
Nashik,F004,2023-01-18,57
Nashik,F004,2023-01-19,44
Nashik,F004,2023-01-20,59
Nashik,F004,2023-01-21,49
Nashik,F004,2023-01-22,60
Nashik,F004,2023-01-23,55
Nashik,F004,2023-01-24,51
Nashik,F004,2023-01-25,51
Nashik,F004,2023-01-26,42
Nashik,F004,2023-01-27,48
Nashik,F004,2023-01-28,50
Nashik,F004,2023-01-29,49
Nashik,F004,2023-01-30,51
Nashik,F005,2023-01-01,42
Nashik,F005,2023-01-02,45
Nashik,F005,2023-01-03,51
Nashik,F005,2023-01-04,45
Nashik,F005,2023-01-05,46
Nashik,F005,2023-01-06,42
Nashik,F005,2023-01-07,47
Nashik,F005,2023-01-08,47
Nashik,F005,2023-01-09,52
Nashik,F005,2023-01-10,47
Nashik,F005,2023-01-11,50
Nashik,F005,2023-01-12,55
Nashik,F005,2023-01-13,52
Nashik,F005,2023-01-14,48
Nashik,F005,2023-01-15,46
Nashik,F005,2023-01-16,57
Nashik,F005,2023-01-17,60
Nashik,F005,2023-01-18,52
Nashik,F005,2023-01-19,56
Nashik,F005,2023-01-20,55
Nashik,F005,2023-01-21,52
Nashik,F005,2023-01-22,44
Nashik,F005,2023-01-23,56
Nashik,F005,2023-01-24,43
Nashik,F005,2023-01-25,50
Nashik,F005,2023-01-26,53
Nashik,F005,2023-01-27,46
Nashik,F005,2023-01-28,54
Nashik,F005,2023-01-29,47
Nashik,F005,2023-01-30,43
Nashik,M001,2023-01-01,19
Nashik,M001,2023-01-02,23
Nashik,M001,2023-01-03,21
Nashik,M001,2023-01-04,20
Nashik,M001,2023-01-05,23
Nashik,M001,2023-01-06,20
Nashik,M001,2023-01-07,27
Nashik,M001,2023-01-08,24
Nashik,M001,2023-01-09,19
Nashik,M001,2023-01-10,19
Nashik,M001,2023-01-11,21
Nashik,M001,2023-01-12,18
Nashik,M001,2023-01-13,26
Nashik,M001,2023-01-14,23
Nashik,M001,2023-01-15,20
Nashik,M001,2023-01-16,16
Nashik,M001,2023-01-17,24
Nashik,M001,2023-01-18,19
Nashik,M001,2023-01-19,17
Nashik,M001,2023-01-20,24
Nashik,M001,2023-01-21,27
Nashik,M001,2023-01-22,24
Nashik,M001,2023-01-23,25
Nashik,M001,2023-01-24,22
Nashik,M001,2023-01-25,27
Nashik,M001,2023-01-26,27
Nashik,M001,2023-01-27,21
Nashik,M001,2023-01-28,20
Nashik,M001,2023-01-29,19
Nashik,M001,2023-01-30,22
Nashik,M002,2023-01-01,25
Nashik,M002,2023-01-02,22
